
---------- Begin Simulation Statistics ----------
simSeconds                                   0.297854                       # Number of seconds simulated (Second)
simTicks                                 297854450500                       # Number of ticks simulated (Tick)
finalTick                                297854450500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3092.38                       # Real time elapsed on the host (Second)
hostTickRate                                 96318954                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8789052                       # Number of bytes of host memory used (Byte)
simInsts                                    500000000                       # Number of instructions simulated (Count)
simOps                                      881085600                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   161688                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     284922                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        595708902                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1635741554                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     3856                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1453271073                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                1389243                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            754659762                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        1176093442                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                3061                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           595569881                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.440135                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.467353                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.readBursts               197626                       # Number of DRAM read bursts (Count)
system.mem_ctrls.dram.writeBursts              130605                       # Number of DRAM write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::0        11671                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::1        12802                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::2        11839                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::3        12089                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::4        12237                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::5        12254                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::6        12404                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::7        12749                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::8        13551                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::9        13541                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::10        12870                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::11        13216                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::12        12474                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::13        12144                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::14        10563                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::15        11222                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::0         7581                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::1         8662                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::2         7981                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::3         8332                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::4         8218                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::5         8117                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::6         7998                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::7         8252                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::8         9197                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::9         9113                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::10         8211                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::11         8726                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::12         7921                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::13         8002                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::14         6924                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::15         7370                       # Per bank write bursts (Count)
system.mem_ctrls.dram.totQLat              3655084000                       # Total ticks spent queuing (Tick)
system.mem_ctrls.dram.totBusLat             988130000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls.dram.totMemAccLat         7360571500                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls.dram.avgQLat                18494.96                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgMemAccLat           37244.96                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.readRowHits              135661                       # Number of row buffer hits during reads (Count)
system.mem_ctrls.dram.writeRowHits              40743                       # Number of row buffer hits during writes (Count)
system.mem_ctrls.dram.readRowHitRate            68.65                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrls.dram.writeRowHitRate           31.20                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrls.dram.bytesPerActivate::samples       151827                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::mean   138.360002                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::gmean   100.429078                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::stdev   162.382491                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::0-127        94182     62.03%     62.03% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::128-255        37321     24.58%     86.61% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::256-383         9760      6.43%     93.04% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::384-511         3911      2.58%     95.62% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::512-639         2064      1.36%     96.98% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::640-767         1224      0.81%     97.78% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::768-895          768      0.51%     98.29% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::896-1023          573      0.38%     98.67% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::1024-1151         2024      1.33%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesPerActivate::total       151827                       # Bytes accessed per row activation (Byte)
system.mem_ctrls.dram.bytesRead              12648064                       # Total bytes read (Byte)
system.mem_ctrls.dram.bytesWritten            8358720                       # Total bytes written (Byte)
system.mem_ctrls.dram.avgRdBW               42.463908                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.avgWrBW               28.063103                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrls.dram.peakBW                 12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrls.dram.busUtil                    0.55                       # Data bus utilization in percentage (Ratio)
system.mem_ctrls.dram.busUtilRead                0.33                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrls.dram.busUtilWrite               0.22                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrls.dram.pageHitRate               53.74                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrls.dram.power_state.pwrStateResidencyTicks::UNDEFINED 297854450500                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrls.dram.rank0.actEnergy       540512280                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preEnergy       287289090                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.readEnergy      700041300                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.writeEnergy     340036020                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.refreshEnergy 23511823920.000004                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actBackEnergy  19888106550                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.preBackEnergy  97628230080                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.totalEnergy  142896039240                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank0.averagePower   479.751231                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank0.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::IDLE 253577221250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::REF   9945780000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT  34331449250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank0.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.actEnergy       543532500                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preEnergy       288894375                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.readEnergy      711008340                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.writeEnergy     341722080                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.refreshEnergy 23511823920.000004                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actBackEnergy  20252096010                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.preBackEnergy  97321712640                       # Energy for precharge background per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.actPowerDownEnergy            0                       # Energy for active power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.prePowerDownEnergy            0                       # Energy for precharge power-down per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.selfRefreshEnergy            0                       # Energy for self refresh per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.totalEnergy  142970789865                       # Total energy per rank (pJ) (Joule)
system.mem_ctrls.dram.rank1.averagePower   480.002194                       # Core power per rank (mW) (Watt)
system.mem_ctrls.dram.rank1.totalIdleTime            0                       # Total Idle time Per DRAM Rank (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE 252781984750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF   9945780000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  35126685750                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED 297854450500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp              109726                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty        130620                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             34377                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              88384                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             88384                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq         109726                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port       561217                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l2.mem_side_port::total       561217                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  561217                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port     21038720                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l2.mem_side_port::total     21038720                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 21038720                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             198110                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                   198110    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total               198110                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED 297854450500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy           926825000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy         1055230500                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests         363107                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests       165001                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp            2005953                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty      1726980                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean         1796                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict           627804                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq                2                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp               2                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            186026                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           186026                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq           2310                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq       2003643                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port         6411                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      6567987                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                6574398                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port       262464                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port    242305856                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total               242568320                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                          166144                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   8360000                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples           2358120                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.000508                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.022534                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                 2356922     99.95%     99.95% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    1198      0.05%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               1                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total             2358120                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED 297854450500                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy         3789367000                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy           3470489                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer1.occupancy        3284504999                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer1.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.snoop_filter.totRequests       4382422                       # Total number of requests made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleRequests      2190441                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.tol2bus.snoop_filter.hitMultiRequests           38                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.snoop_filter.totSnoops            1160                       # Total number of snoops made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleSnoops         1160                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.tol2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.voltage_domain.voltage                       1                       # Voltage in Volts (Volt)
system.workload.inst.arm                            0                       # number of arm instructions executed (Count)
system.workload.inst.quiesce                        0                       # number of quiesce instructions executed (Count)

---------- End Simulation Statistics   ----------
